Game Time,Home Team,Away Team,Home Wager %,Away Wager %,Home Opener Odds,Away Opener Odds
2023-08-18 22:40:00,Cincinnati,Toronto,40.94%,59.06%,135,-160
2023-08-18 23:05:00,NY Yankees,Boston,37.78%,62.22%,-105,-115
2023-08-18 23:05:00,Washington,Philadelphia,36.86%,63.14%,150,-185
2023-08-18 23:20:00,Atlanta,San Francisco,74.15%,25.85%,-225,180
2023-08-18 23:30:00,Cleveland,Detroit,57.68%,42.32%,-105,-115
2023-08-19 00:05:00,Texas,Milwaukee,67.12%,32.88%,-120,100
2023-08-19 00:10:00,Houston,Seattle,66.31%,33.69%,-145,120
2023-08-19 00:10:00,Minnesota,Pittsburgh,70.10%,29.90%,-225,185
2023-08-19 00:15:00,St. Louis,NY Mets,62.23%,37.77%,-135,110
2023-08-19 00:40:00,Colorado,Chi. White Sox,48.43%,51.57%,-105,-115
2023-08-19 01:38:00,LA Angels,Tampa Bay,38.81%,61.19%,-110,-110
2023-08-19 01:40:00,San Diego,Arizona,64.65%,35.35%,-185,150
2023-08-19 01:40:00,Oakland,Baltimore,19.61%,80.39%,150,-185
2023-08-19 02:10:00,LA Dodgers,Miami,69.18%,30.82%,-150,125
2023-08-19 17:05:00,NY Yankees,Boston,66.14%,33.86%,-165,140
2023-08-19 18:20:00,Chi. Cubs,Kansas City,67.23%,32.77%,-190,155
2023-08-19 19:00:00,LA Dodgers,Miami,61.11%,38.89%,-160,135
2023-08-19 19:10:00,San Diego,Arizona,N/A,N/A,-110,-110
2023-08-19 20:05:00,Washington,Philadelphia,44.71%,55.29%,140,-165
2023-08-19 20:05:00,Texas,Milwaukee,65.21%,34.79%,-145,120
2023-08-19 20:07:00,LA Angels,Tampa Bay,31.53%,68.47%,125,-155
2023-08-19 22:40:00,Cincinnati,Toronto,48.54%,51.46%,120,-145
2023-08-19 23:10:00,Cleveland,Detroit,66.49%,33.51%,-160,135
2023-08-19 23:10:00,Houston,Seattle,57.40%,42.60%,-160,135
2023-08-19 23:10:00,Minnesota,Pittsburgh,70.66%,29.34%,-175,145
2023-08-19 23:15:00,St. Louis,NY Mets,47.95%,52.05%,-105,-115
2023-08-19 23:20:00,Atlanta,San Francisco,62.50%,37.50%,-115,-105
2023-08-20 00:10:00,Colorado,Chi. White Sox,58.23%,41.77%,-105,-115
2023-08-20 00:40:00,San Diego,Arizona,62.70%,37.30%,-145,120
2023-08-20 01:07:00,LA Angels,Tampa Bay,31.47%,68.53%,100,-120
2023-08-20 01:07:00,Oakland,Baltimore,26.50%,73.50%,145,-175
2023-08-20 01:10:00,LA Dodgers,Miami,71.85%,28.15%,-190,155
2023-08-20 17:05:00,Houston,Seattle,61.65%,38.35%,-175,145
2023-08-20 17:35:00,NY Yankees,Boston,45.63%,54.37%,-120,100
2023-08-20 17:35:00,Atlanta,San Francisco,70.03%,29.97%,-250,200
2023-08-20 17:40:00,Cleveland,Detroit,58.18%,41.82%,-165,135
2023-08-20 17:40:00,Cincinnati,Toronto,40.87%,59.13%,-105,-115
2023-08-20 18:10:00,Minnesota,Pittsburgh,61.35%,38.65%,-145,120
2023-08-20 18:15:00,St. Louis,NY Mets,57.40%,42.60%,-150,125
2023-08-20 18:20:00,Chi. Cubs,Kansas City,71.31%,28.69%,-210,170
2023-08-20 18:35:00,Texas,Milwaukee,71.39%,28.61%,-200,165
2023-08-20 19:10:00,Colorado,Chi. White Sox,47.31%,52.69%,135,-160
2023-08-20 20:07:00,Oakland,Baltimore,24.59%,75.41%,165,-200
2023-08-20 23:10:00,Washington,Philadelphia,34.68%,65.32%,185,-225
2023-08-21 22:40:00,Detroit,Chi. Cubs,39.51%,60.49%,110,-135
2023-08-21 22:40:00,Philadelphia,San Francisco,59.17%,40.83%,-190,155
2023-08-21 23:05:00,Pittsburgh,St. Louis,60.69%,39.31%,105,-130
2023-08-21 23:20:00,Atlanta,NY Mets,76.25%,23.75%,-210,170
2023-08-22 00:10:00,Chi. White Sox,Seattle,28.75%,71.25%,145,-175
2023-08-22 00:10:00,Houston,Boston,59.42%,40.58%,-125,105
2023-08-22 01:40:00,Oakland,Kansas City,56.95%,43.05%,100,-120
2023-08-22 01:40:00,San Diego,Miami,67.90%,32.10%,-210,170
2023-08-22 01:40:00,Arizona,Texas,34.35%,65.65%,110,-135
2023-08-22 22:40:00,Philadelphia,San Francisco,70.00%,30.00%,-135,110
2023-08-22 22:40:00,Tampa Bay,Colorado,74.03%,25.97%,-250,200
2023-08-22 22:40:00,Detroit,Chi. Cubs,40.42%,59.58%,105,-125
2023-08-22 23:05:00,NY Yankees,Washington,51.10%,48.90%,-185,150
2023-08-22 23:05:00,Pittsburgh,St. Louis,59.89%,40.11%,-140,115
2023-08-22 23:05:00,Baltimore,Toronto,58.04%,41.96%,-115,-105
2023-08-22 23:10:00,Cleveland,LA Dodgers,27.02%,72.98%,165,-200
2023-08-22 23:20:00,Atlanta,NY Mets,76.28%,23.72%,-225,180
2023-08-23 00:10:00,Chi. White Sox,Seattle,37.43%,62.57%,140,-165
2023-08-23 00:10:00,Milwaukee,Minnesota,67.12%,32.88%,-110,-110
2023-08-23 00:10:00,Houston,Boston,73.42%,26.58%,-145,120
2023-08-23 01:38:00,LA Angels,Cincinnati,46.40%,53.60%,-145,120
2023-08-23 01:40:00,Oakland,Kansas City,38.60%,61.40%,105,-125
2023-08-23 01:40:00,Arizona,Texas,57.40%,42.60%,-125,105
2023-08-23 01:40:00,San Diego,Miami,73.03%,26.97%,-190,155
2023-08-23 16:35:00,Pittsburgh,St. Louis,61.07%,38.93%,105,-125
2023-08-23 17:10:00,Detroit,Chi. Cubs,60.73%,39.27%,-125,105
2023-08-23 18:10:00,Chi. White Sox,Seattle,28.67%,71.33%,165,-200
2023-08-23 18:10:00,Milwaukee,Minnesota,71.77%,28.23%,-140,115
2023-08-23 19:37:00,Oakland,Kansas City,39.70%,60.30%,110,-135
2023-08-23 20:05:00,Philadelphia,San Francisco,65.98%,34.02%,-135,110
2023-08-23 20:07:00,LA Angels,Cincinnati,56.93%,43.07%,-165,140
2023-08-23 20:10:00,San Diego,Miami,48.16%,51.84%,-125,105
2023-08-23 22:40:00,Tampa Bay,Colorado,77.20%,22.80%,-275,220
2023-08-23 23:05:00,Baltimore,Toronto,53.59%,46.41%,105,-125
2023-08-23 23:05:00,NY Yankees,Washington,51.42%,48.58%,-140,115
2023-08-23 23:20:00,Atlanta,NY Mets,73.77%,26.23%,-200,165
2023-08-24 00:10:00,Houston,Boston,56.44%,43.56%,-115,-105
2023-08-24 01:38:00,LA Angels,Cincinnati,47.78%,52.22%,-150,125
2023-08-24 16:10:00,Cleveland,LA Dodgers,27.12%,72.88%,170,-210
2023-08-24 17:05:00,NY Yankees,Washington,66.21%,33.79%,-160,135
2023-08-24 17:10:00,Tampa Bay,Colorado,74.07%,25.93%,-225,185
2023-08-24 18:10:00,Houston,Boston,72.45%,27.55%,-120,100
2023-08-24 20:20:00,Cleveland,LA Dodgers,33.26%,66.74%,110,-135
2023-08-24 23:05:00,Pittsburgh,Chi. Cubs,28.06%,71.94%,135,-160
2023-08-24 23:05:00,Baltimore,Toronto,61.76%,38.24%,-110,-110
2023-08-24 23:10:00,Minnesota,Texas,49.29%,50.71%,-135,110
2023-08-25 00:10:00,Chi. White Sox,Oakland,64.51%,35.49%,-150,125
2023-08-25 01:40:00,Arizona,Cincinnati,56.54%,43.46%,-165,140
2023-08-25 22:40:00,Miami,Washington,63.61%,36.39%,-210,170
2023-08-25 22:40:00,Tampa Bay,NY Yankees,68.04%,31.96%,-135,110
2023-08-25 22:40:00,Detroit,Houston,37.48%,62.52%,150,-185
2023-08-25 23:05:00,Philadelphia,St. Louis,75.00%,25.00%,-145,120
2023-08-25 23:05:00,Pittsburgh,Chi. Cubs,42.72%,57.28%,-105,-115
2023-08-25 23:05:00,Baltimore,Colorado,77.58%,22.42%,-185,150
2023-08-25 23:07:00,Toronto,Cleveland,65.48%,34.52%,-160,135
2023-08-25 23:10:00,NY Mets,LA Angels,76.77%,23.23%,-165,135
2023-08-25 23:10:00,Boston,LA Dodgers,41.71%,58.29%,-105,-115
2023-08-25 23:10:00,Chi. White Sox,Oakland,67.60%,32.40%,-190,155
2023-08-26 00:10:00,Milwaukee,San Diego,67.55%,32.45%,-125,105
2023-08-26 00:10:00,Minnesota,Texas,46.48%,53.52%,-130,105
2023-08-26 01:40:00,Arizona,Cincinnati,46.45%,53.55%,-155,125
2023-08-26 02:10:00,Seattle,Kansas City,76.58%,23.42%,-190,155
2023-08-26 02:15:00,San Francisco,Atlanta,29.93%,70.07%,135,-160
2023-08-26 19:07:00,Toronto,Cleveland,70.68%,29.32%,-165,140
2023-08-26 20:05:00,San Francisco,Atlanta,33.16%,66.84%,145,-175
2023-08-26 20:10:00,Seattle,Kansas City,77.70%,22.30%,-250,190
2023-08-26 20:10:00,Tampa Bay,NY Yankees,72.10%,27.90%,-185,150
2023-08-26 20:10:00,Miami,Washington,61.08%,38.92%,-210,170
2023-08-26 20:10:00,Boston,LA Dodgers,37.34%,62.66%,110,-135
2023-08-26 22:10:00,Detroit,Houston,41.93%,58.07%,105,-130
2023-08-26 23:05:00,Baltimore,Colorado,75.12%,24.88%,-275,220
2023-08-26 23:10:00,Chi. White Sox,Oakland,60.68%,39.32%,-120,100
2023-08-26 23:10:00,NY Mets,LA Angels,52.55%,47.45%,105,-125
2023-08-26 23:10:00,Milwaukee,San Diego,72.67%,27.33%,-140,115
2023-08-26 23:15:00,Pittsburgh,Chi. Cubs,29.84%,70.16%,115,-140
2023-08-26 23:15:00,Philadelphia,St. Louis,67.84%,32.16%,-190,155
2023-08-26 23:15:00,Minnesota,Texas,28.48%,71.52%,-105,-115
2023-08-27 00:10:00,Arizona,Cincinnati,50.43%,49.57%,-145,120
2023-08-27 16:05:00,NY Mets,LA Angels,55.68%,44.32%,-120,100
2023-08-27 17:35:00,Baltimore,Colorado,73.72%,26.28%,-210,170
2023-08-27 17:35:00,Pittsburgh,Chi. Cubs,29.48%,70.52%,105,-125
2023-08-27 17:35:00,Philadelphia,St. Louis,77.24%,22.76%,-210,170
2023-08-27 17:35:00,Boston,LA Dodgers,37.91%,62.09%,100,-120
2023-08-27 17:37:00,Toronto,Cleveland,69.36%,30.64%,-210,170
2023-08-27 17:40:00,Detroit,Houston,24.79%,75.21%,155,-190
2023-08-27 17:40:00,Miami,Washington,51.26%,48.74%,-175,145
2023-08-27 17:40:00,Tampa Bay,NY Yankees,72.55%,27.45%,-120,100
2023-08-27 18:10:00,Milwaukee,San Diego,52.46%,47.54%,100,-120
2023-08-27 18:10:00,Minnesota,Texas,36.24%,63.76%,-105,-115
2023-08-27 18:10:00,Chi. White Sox,Oakland,61.40%,38.60%,-135,110
2023-08-27 20:10:00,Seattle,Kansas City,73.32%,26.68%,-275,220
2023-08-27 20:10:00,Arizona,Cincinnati,43.85%,56.15%,-120,100
2023-08-27 23:10:00,San Francisco,Atlanta,32.93%,67.07%,-110,-110
2023-08-28 22:40:00,Detroit,NY Yankees,48.70%,51.30%,-110,-110
2023-08-28 22:40:00,Philadelphia,LA Angels,77.78%,22.22%,-150,125
2023-08-28 23:05:00,Baltimore,Chi. White Sox,74.93%,25.07%,-225,185
2023-08-28 23:07:00,Toronto,Washington,62.11%,37.89%,-250,200
2023-08-28 23:10:00,NY Mets,Texas,32.02%,67.98%,125,-150
2023-08-28 23:10:00,Boston,Houston,44.88%,55.12%,-135,110
2023-08-28 23:40:00,Minnesota,Cleveland,64.54%,35.46%,-175,145
2023-08-28 23:45:00,St. Louis,San Diego,33.70%,66.30%,145,-175
2023-08-29 00:05:00,Chi. Cubs,Milwaukee,45.67%,54.33%,-135,110
2023-08-29 00:10:00,Kansas City,Pittsburgh,46.93%,53.07%,-105,-115
2023-08-29 00:40:00,Colorado,Atlanta,24.05%,75.95%,195,-250
2023-08-29 01:40:00,Seattle,Oakland,75.04%,24.96%,-250,200
2023-08-29 01:45:00,San Francisco,Cincinnati,41.43%,58.57%,-115,-105
2023-08-29 02:10:00,LA Dodgers,Arizona,59.08%,40.92%,-140,115
2023-08-29 22:40:00,Detroit,NY Yankees,51.93%,48.07%,-125,105
2023-08-29 22:40:00,Philadelphia,LA Angels,77.14%,22.86%,-165,140
2023-08-29 22:40:00,Miami,Tampa Bay,35.56%,64.44%,-115,-105
2023-08-29 23:05:00,Baltimore,Chi. White Sox,81.11%,18.89%,-250,195
2023-08-29 23:07:00,Toronto,Washington,71.17%,28.83%,-210,170
2023-08-29 23:10:00,Boston,Houston,50.86%,49.14%,-125,105
2023-08-29 23:10:00,NY Mets,Texas,28.82%,71.18%,105,-125
2023-08-29 23:40:00,Minnesota,Cleveland,71.43%,28.57%,-175,145
2023-08-29 23:45:00,St. Louis,San Diego,33.24%,66.76%,125,-150
2023-08-30 00:05:00,Chi. Cubs,Milwaukee,59.49%,40.51%,-135,110
2023-08-30 00:10:00,Kansas City,Pittsburgh,50.27%,49.73%,-155,125
2023-08-30 00:40:00,Colorado,Atlanta,23.66%,76.34%,220,-275
2023-08-30 01:40:00,Seattle,Oakland,76.73%,23.27%,-300,240
2023-08-30 01:45:00,San Francisco,Cincinnati,53.97%,46.03%,-165,140
2023-08-30 02:10:00,LA Dodgers,Arizona,72.25%,27.75%,-210,170
2023-08-30 17:05:00,Baltimore,Chi. White Sox,76.50%,23.50%,-165,140
2023-08-30 17:05:00,Philadelphia,LA Angels,76.92%,23.08%,-165,140
2023-08-30 17:10:00,Minnesota,Cleveland,57.27%,42.73%,-165,140
2023-08-30 18:15:00,St. Louis,San Diego,46.43%,53.57%,-110,-110
2023-08-30 18:20:00,Chi. Cubs,Milwaukee,33.89%,66.11%,-110,-110
2023-08-30 19:07:00,Toronto,Washington,66.06%,33.94%,-250,200
2023-08-30 19:45:00,San Francisco,Cincinnati,67.05%,32.95%,-165,140
2023-08-30 20:10:00,Boston,Houston,41.43%,58.57%,115,-140
2023-08-30 20:10:00,Seattle,Oakland,80.50%,19.50%,-275,225
2023-08-30 22:40:00,Miami,Tampa Bay,30.57%,69.43%,-105,-115
2023-08-30 22:40:00,NY Mets,Texas,25.51%,74.49%,-115,-105
2023-08-30 22:40:00,Detroit,NY Yankees,28.39%,71.61%,165,-200
2023-08-31 00:10:00,Kansas City,Pittsburgh,37.98%,62.02%,-110,-110
2023-08-31 00:40:00,Colorado,Atlanta,29.39%,70.61%,200,-250
2023-08-31 02:10:00,LA Dodgers,Arizona,71.97%,28.03%,-155,130
2023-08-31 17:10:00,Detroit,NY Yankees,41.68%,58.32%,105,-125
2023-08-31 23:05:00,Washington,Miami,47.53%,52.47%,135,-160
2023-09-01 01:40:00,San Diego,San Francisco,57.41%,42.59%,-125,105
2023-09-01 02:10:00,LA Dodgers,Atlanta,41.16%,58.84%,110,-135
2023-09-01 17:10:00,Cincinnati,Chi. Cubs,38.68%,61.32%,-110,-110
2023-09-01 22:40:00,Cincinnati,Chi. Cubs,33.33%,66.67%,100,-120
2023-09-01 23:05:00,Washington,Miami,53.49%,46.51%,140,-165
2023-09-01 23:10:00,Cleveland,Tampa Bay,17.65%,82.35%,150,-185
2023-09-01 23:10:00,NY Mets,Seattle,0.00%,0.00%,105,-125
2023-09-02 00:05:00,Texas,Minnesota,79.63%,20.37%,-155,125
2023-09-02 00:10:00,Houston,NY Yankees,100.00%,0.00%,-190,155
2023-09-02 00:10:00,Chi. White Sox,Detroit,33.33%,66.67%,110,-135
2023-09-02 00:10:00,Kansas City,Boston,0.00%,100.00%,165,-200
2023-09-02 00:10:00,Milwaukee,Philadelphia,100.00%,0.00%,-105,-115
2023-09-02 00:15:00,St. Louis,Pittsburgh,47.95%,52.05%,-115,-105
2023-09-02 00:40:00,Colorado,Toronto,0.00%,0.00%,150,-185
2023-09-02 01:40:00,San Diego,San Francisco,62.50%,37.50%,-135,115
2023-09-02 01:40:00,Arizona,Baltimore,6.25%,93.75%,100,-120
2023-09-02 01:40:00,Oakland,LA Angels,0.00%,100.00%,125,-150
2023-09-02 02:10:00,LA Dodgers,Atlanta,60.00%,40.00%,100,-120
2023-09-02 20:05:00,Washington,Miami,25.00%,75.00%,-105,-115
2023-09-02 20:07:00,Oakland,LA Angels,33.33%,66.67%,110,-135
2023-09-02 22:10:00,Cleveland,Tampa Bay,0.00%,0.00%,105,-130
2023-09-02 22:40:00,Cincinnati,Chi. Cubs,33.33%,66.67%,-115,-105
2023-09-02 23:10:00,NY Mets,Seattle,0.00%,0.00%,105,-125
2023-09-02 23:10:00,Kansas City,Boston,63.64%,36.36%,185,-225
2023-09-02 23:10:00,Chi. White Sox,Detroit,0.00%,0.00%,-110,-110
2023-09-02 23:10:00,Houston,NY Yankees,53.06%,46.94%,-190,155
2023-09-02 23:15:00,Texas,Minnesota,0.00%,100.00%,-200,165
2023-09-02 23:15:00,Milwaukee,Philadelphia,30.00%,70.00%,110,-135
2023-09-02 23:15:00,St. Louis,Pittsburgh,15.38%,84.62%,-190,155
2023-09-03 00:10:00,Colorado,Toronto,0.00%,0.00%,150,-185
2023-09-03 00:10:00,Arizona,Baltimore,0.00%,0.00%,115,-140
2023-09-03 00:40:00,San Diego,San Francisco,0.00%,0.00%,-175,145
2023-09-03 01:10:00,LA Dodgers,Atlanta,0.00%,0.00%,-110,-110
2023-09-03 16:10:00,Cincinnati,Chi. Cubs,0.00%,0.00%,110,-135
2023-09-03 17:05:00,Milwaukee,Philadelphia,0.00%,0.00%,-105,-115
2023-09-03 17:35:00,Washington,Miami,0.00%,0.00%,150,-185
2023-09-03 17:40:00,NY Mets,Seattle,0.00%,0.00%,135,-160
2023-09-03 18:10:00,Chi. White Sox,Detroit,100.00%,0.00%,125,-150
2023-09-03 18:10:00,Kansas City,Boston,0.00%,0.00%,180,-225
2023-09-03 18:15:00,St. Louis,Pittsburgh,66.67%,33.33%,-155,125
2023-09-03 18:35:00,Texas,Minnesota,0.00%,0.00%,-145,120
2023-09-03 19:10:00,Colorado,Toronto,29.55%,70.45%,190,-250
2023-09-03 20:07:00,Oakland,LA Angels,0.00%,0.00%,125,-155
2023-09-03 20:10:00,LA Dodgers,Atlanta,0.00%,0.00%,-105,-115
2023-09-03 20:10:00,San Diego,San Francisco,0.00%,0.00%,-140,115
2023-09-03 20:10:00,Arizona,Baltimore,80.00%,20.00%,-155,125
2023-09-03 20:10:00,Cleveland,Tampa Bay,26.67%,73.33%,120,-145
2023-09-03 23:10:00,Houston,NY Yankees,0.00%,0.00%,-160,135
2023-09-04 18:10:00,Kansas City,Chi. White Sox,0.00%,100.00%,-160,135
2023-09-04 18:20:00,Chi. Cubs,San Francisco,81.25%,18.75%,-140,115
2023-09-04 20:05:00,Texas,Houston,100.00%,0.00%,-115,-105
2023-09-04 20:07:00,Oakland,Toronto,25.00%,75.00%,155,-190
2023-09-04 20:10:00,Tampa Bay,Boston,56.25%,43.75%,-145,120
2023-09-04 20:10:00,Arizona,Colorado,66.67%,33.33%,-250,200
2023-09-04 20:10:00,Cincinnati,Seattle,0.00%,100.00%,140,-165
2023-09-04 22:10:00,Cleveland,Minnesota,0.00%,0.00%,115,-140
2023-09-04 22:35:00,Pittsburgh,Milwaukee,0.00%,0.00%,155,-190
2023-09-04 22:40:00,San Diego,Philadelphia,25.00%,75.00%,-110,-110
2023-09-05 01:38:00,LA Angels,Baltimore,0.00%,0.00%,150,-185
2023-09-05 22:10:00,Cleveland,Minnesota,66.67%,33.33%,-105,-115
2023-09-05 22:35:00,Pittsburgh,Milwaukee,0.00%,0.00%,155,-190
2023-09-05 22:40:00,Miami,LA Dodgers,0.00%,0.00%,125,-150
2023-09-05 22:40:00,Tampa Bay,Boston,0.00%,0.00%,-160,135
2023-09-05 22:40:00,Cincinnati,Seattle,33.33%,66.67%,145,-175
2023-09-05 23:05:00,NY Yankees,Detroit,0.00%,0.00%,-250,200
2023-09-05 23:05:00,Washington,NY Mets,0.00%,0.00%,120,-145
2023-09-05 23:20:00,Atlanta,St. Louis,73.56%,26.44%,-200,165
2023-09-05 23:40:00,Kansas City,Chi. White Sox,0.00%,0.00%,-115,-105
2023-09-05 23:40:00,Chi. Cubs,San Francisco,77.78%,22.22%,-150,125
2023-09-06 00:05:00,Texas,Houston,57.89%,42.11%,100,-120
2023-09-06 01:38:00,LA Angels,Baltimore,0.00%,0.00%,120,-145
2023-09-06 01:40:00,San Diego,Philadelphia,0.00%,0.00%,-105,-115
2023-09-06 01:40:00,Arizona,Colorado,0.00%,0.00%,-210,170
2023-09-06 01:40:00,Oakland,Toronto,0.00%,100.00%,155,-190
2023-09-06 16:35:00,Pittsburgh,Milwaukee,0.00%,0.00%,155,-190
2023-09-06 17:10:00,Cleveland,Minnesota,100.00%,0.00%,110,-135
2023-09-06 18:20:00,Chi. Cubs,San Francisco,75.00%,25.00%,-155,125
2023-09-06 19:37:00,Oakland,Toronto,0.00%,0.00%,145,-175
2023-09-06 19:40:00,Arizona,Colorado,72.73%,27.27%,-225,180
2023-09-06 20:10:00,San Diego,Philadelphia,34.78%,65.22%,100,-120
2023-09-06 22:40:00,Miami,LA Dodgers,0.00%,0.00%,135,-165
2023-09-06 22:40:00,Tampa Bay,Boston,0.00%,0.00%,-175,145
2023-09-06 22:40:00,Cincinnati,Seattle,0.00%,0.00%,145,-175
2023-09-06 23:05:00,NY Yankees,Detroit,58.10%,41.90%,-165,140
2023-09-06 23:05:00,Washington,NY Mets,0.00%,0.00%,105,-130
2023-09-06 23:20:00,Atlanta,St. Louis,0.00%,0.00%,-275,230
2023-09-06 23:40:00,Kansas City,Chi. White Sox,43.90%,56.10%,-125,105
2023-09-07 00:05:00,Texas,Houston,75.00%,25.00%,-120,100
2023-09-07 01:38:00,LA Angels,Baltimore,0.00%,0.00%,105,-125
2023-09-07 22:40:00,Tampa Bay,Seattle,52.63%,47.37%,110,-135
2023-09-07 22:40:00,Miami,LA Dodgers,0.00%,0.00%,105,-125
2023-09-07 23:05:00,NY Yankees,Detroit,0.00%,0.00%,-160,135
2023-09-07 23:20:00,Atlanta,St. Louis,100.00%,0.00%,-300,240
2023-09-07 23:40:00,Chi. Cubs,Arizona,100.00%,0.00%,-190,155
2023-09-08 01:38:00,LA Angels,Cleveland,0.00%,0.00%,-115,-105
2023-09-08 18:20:00,Chi. Cubs,Arizona,0.00%,0.00%,-190,155
2023-09-08 22:40:00,Detroit,Chi. White Sox,0.00%,0.00%,-125,105
2023-09-08 22:40:00,Cincinnati,St. Louis,0.00%,0.00%,-120,100
2023-09-08 22:40:00,Tampa Bay,Seattle,0.00%,0.00%,-105,-115
2023-09-08 23:05:00,Washington,LA Dodgers,0.00%,100.00%,140,-165
2023-09-08 23:05:00,Philadelphia,Miami,57.89%,42.11%,-145,120
2023-09-08 23:05:00,NY Yankees,Milwaukee,0.00%,0.00%,-125,105
2023-09-08 23:07:00,Toronto,Kansas City,75.00%,25.00%,-185,150
2023-09-08 23:10:00,Boston,Baltimore,0.00%,0.00%,-110,-110
2023-09-08 23:20:00,Atlanta,Pittsburgh,79.37%,20.63%,-200,165
2023-09-09 00:05:00,Texas,Oakland,0.00%,0.00%,-225,180
2023-09-09 00:10:00,Houston,San Diego,52.50%,47.50%,-140,115
2023-09-09 00:10:00,Minnesota,NY Mets,44.00%,56.00%,105,-125
2023-09-09 01:38:00,LA Angels,Cleveland,50.00%,50.00%,100,-120
2023-09-09 02:15:00,San Francisco,Colorado,25.00%,75.00%,-200,165
2023-09-09 18:05:00,NY Yankees,Milwaukee,0.00%,0.00%,-160,135
2023-09-09 18:10:00,Minnesota,NY Mets,66.67%,33.33%,-160,135
2023-09-09 18:20:00,Chi. Cubs,Arizona,100.00%,0.00%,-140,115
2023-09-09 19:07:00,Toronto,Kansas City,37.50%,62.50%,-300,240
2023-09-09 20:05:00,Tampa Bay,Seattle,75.00%,25.00%,-115,-105
2023-09-09 20:05:00,Washington,LA Dodgers,0.00%,100.00%,180,-225
2023-09-09 20:10:00,Boston,Baltimore,21.43%,78.57%,-165,135
2023-09-09 22:05:00,Philadelphia,Miami,100.00%,0.00%,-190,155
2023-09-09 22:10:00,Detroit,Chi. White Sox,100.00%,0.00%,-200,165
2023-09-09 22:40:00,Cincinnati,St. Louis,0.00%,100.00%,115,-140
2023-09-09 23:05:00,Texas,Oakland,77.55%,22.45%,-225,180
2023-09-09 23:10:00,Houston,San Diego,62.50%,37.50%,-135,110
2023-09-09 23:20:00,Atlanta,Pittsburgh,100.00%,0.00%,-225,185
2023-09-10 01:05:00,San Francisco,Colorado,75.00%,25.00%,-250,200
2023-09-10 01:07:00,LA Angels,Cleveland,0.00%,0.00%,100,-120
2023-09-10 17:05:00,Philadelphia,Miami,70.59%,29.41%,-185,150
2023-09-10 17:10:00,Tampa Bay,Seattle,0.00%,0.00%,-135,110
2023-09-10 17:10:00,Detroit,Chi. White Sox,71.43%,28.57%,-135,110
2023-09-10 17:35:00,NY Yankees,Milwaukee,51.52%,48.48%,-135,110
2023-09-10 17:35:00,Washington,LA Dodgers,0.00%,0.00%,165,-200
2023-09-10 17:35:00,Boston,Baltimore,50.00%,50.00%,-115,-105
2023-09-10 17:35:00,Atlanta,Pittsburgh,0.00%,0.00%,-275,220
2023-09-10 17:37:00,Toronto,Kansas City,0.00%,0.00%,-190,155
2023-09-10 17:40:00,Cincinnati,St. Louis,75.00%,25.00%,-120,100
2023-09-10 18:10:00,Houston,San Diego,80.00%,20.00%,-145,120
2023-09-10 18:10:00,Minnesota,NY Mets,77.31%,22.69%,-200,165
2023-09-10 18:20:00,Chi. Cubs,Arizona,66.67%,33.33%,-145,120
2023-09-10 18:35:00,Texas,Oakland,62.96%,37.04%,-250,200
2023-09-10 20:07:00,LA Angels,Cleveland,20.00%,80.00%,155,-190
2023-09-11 00:10:00,San Francisco,Colorado,85.71%,14.29%,-250,190
2023-09-11 17:05:00,Philadelphia,Atlanta,48.15%,51.85%,115,-140
2023-09-11 22:35:00,Baltimore,St. Louis,0.00%,100.00%,-165,140
2023-09-11 22:35:00,Pittsburgh,Washington,55.96%,44.04%,-135,110
2023-09-11 22:40:00,Philadelphia,Atlanta,50.00%,50.00%,115,-135
2023-09-11 23:07:00,Toronto,Texas,50.00%,50.00%,-155,125
2023-09-11 23:10:00,NY Mets,Arizona,75.00%,25.00%,-145,120
2023-09-11 23:40:00,Milwaukee,Miami,100.00%,0.00%,-160,135
2023-09-11 23:40:00,Minnesota,Tampa Bay,0.00%,0.00%,110,-135
2023-09-12 00:10:00,Houston,Oakland,50.00%,50.00%,-300,230
2023-09-12 00:40:00,Colorado,Chi. Cubs,40.00%,60.00%,150,-185
2023-09-12 01:40:00,Seattle,LA Angels,0.00%,0.00%,-225,185
2023-09-12 01:45:00,San Francisco,Cleveland,0.00%,0.00%,-145,120
2023-09-12 02:10:00,LA Dodgers,San Diego,0.00%,0.00%,-165,140
2023-09-12 17:35:00,Boston,NY Yankees,40.00%,60.00%,-135,110
2023-09-12 20:40:00,Chi. White Sox,Kansas City,N/A,N/A,-125,105
2023-09-12 22:35:00,Pittsburgh,Washington,0.00%,0.00%,-145,120
2023-09-12 22:35:00,Baltimore,St. Louis,100.00%,0.00%,-200,165
2023-09-12 22:40:00,Philadelphia,Atlanta,0.00%,0.00%,105,-125
2023-09-12 22:40:00,Detroit,Cincinnati,33.33%,66.67%,100,-120
2023-09-12 23:07:00,Toronto,Texas,50.41%,49.59%,-105,-115
2023-09-12 23:10:00,Boston,NY Yankees,70.69%,29.31%,-125,105
2023-09-12 23:10:00,NY Mets,Arizona,0.00%,0.00%,-115,-105
2023-09-12 23:40:00,Minnesota,Tampa Bay,68.00%,32.00%,-135,110
2023-09-12 23:40:00,Milwaukee,Miami,0.00%,100.00%,-165,140
2023-09-13 00:10:00,Chi. White Sox,Kansas City,56.00%,44.00%,-140,115
